transaction_code,date,time,datetime,day_of_week,day_name,month,is_weekend,is_payday,event,event_multiplier,total,payment_method,amount_paid,change,num_items
TRX-260131-04328,2026-01-31,08:21:00,2026-01-31 08:21:00,5,Saturday,1,1,1,normal,1.0,4000,CASH,5000,1000,1
TRX-260131-04329,2026-01-31,14:58:00,2026-01-31 14:58:00,5,Saturday,1,1,1,normal,1.0,1500,CASH,5000,3500,1
TRX-260131-04330,2026-01-31,17:23:00,2026-01-31 17:23:00,5,Saturday,1,1,1,normal,1.0,6000,EWALLET,6000,0,2
TRX-260131-04331,2026-01-31,20:34:00,2026-01-31 20:34:00,5,Saturday,1,1,1,normal,1.0,6000,CASH,10000,4000,1
TRX-260131-04332,2026-01-31,12:52:00,2026-01-31 12:52:00,5,Saturday,1,1,1,normal,1.0,42000,CASH,45000,3000,2
TRX-260131-04333,2026-01-31,10:29:00,2026-01-31 10:29:00,5,Saturday,1,1,1,normal,1.0,48000,CASH,50000,2000,3
TRX-260131-04334,2026-01-31,07:05:00,2026-01-31 07:05:00,5,Saturday,1,1,1,normal,1.0,2000,CASH,5000,3000,1
TRX-260131-04335,2026-01-31,06:40:00,2026-01-31 06:40:00,5,Saturday,1,1,1,normal,1.0,14000,CASH,15000,1000,3
TRX-260131-04336,2026-01-31,18:19:00,2026-01-31 18:19:00,5,Saturday,1,1,1,normal,1.0,20500,CASH,25000,4500,3
TRX-260131-04337,2026-01-31,19:48:00,2026-01-31 19:48:00,5,Saturday,1,1,1,normal,1.0,15500,CASH,20000,4500,1
TRX-260131-04338,2026-01-31,17:14:00,2026-01-31 17:14:00,5,Saturday,1,1,1,normal,1.0,33550,CASH,35000,1450,2
TRX-260131-04339,2026-01-31,12:24:00,2026-01-31 12:24:00,5,Saturday,1,1,1,normal,1.0,264000,CASH,265000,1000,4
TRX-260131-04340,2026-01-31,07:38:00,2026-01-31 07:38:00,5,Saturday,1,1,1,normal,1.0,34000,QRIS,34000,0,3
TRX-260131-04341,2026-01-31,10:16:00,2026-01-31 10:16:00,5,Saturday,1,1,1,normal,1.0,12000,CASH,15000,3000,1
TRX-260131-04342,2026-01-31,13:05:00,2026-01-31 13:05:00,5,Saturday,1,1,1,normal,1.0,22500,CASH,25000,2500,4
TRX-260131-04343,2026-01-31,13:44:00,2026-01-31 13:44:00,5,Saturday,1,1,1,normal,1.0,8000,CASH,10000,2000,2
TRX-260131-04344,2026-01-31,14:24:00,2026-01-31 14:24:00,5,Saturday,1,1,1,normal,1.0,9000,CASH,10000,1000,2
TRX-260131-04345,2026-01-31,20:46:00,2026-01-31 20:46:00,5,Saturday,1,1,1,normal,1.0,39000,CASH,40000,1000,2
TRX-260131-04346,2026-01-31,19:10:00,2026-01-31 19:10:00,5,Saturday,1,1,1,normal,1.0,45500,CASH,50000,4500,4
TRX-260131-04347,2026-01-31,18:08:00,2026-01-31 18:08:00,5,Saturday,1,1,1,normal,1.0,1800,CASH,5000,3200,1
TRX-260131-04348,2026-01-31,15:49:00,2026-01-31 15:49:00,5,Saturday,1,1,1,normal,1.0,12000,CASH,15000,3000,3
TRX-260131-04349,2026-01-31,13:05:00,2026-01-31 13:05:00,5,Saturday,1,1,1,normal,1.0,45000,EWALLET,45000,0,2
TRX-260131-04350,2026-01-31,13:16:00,2026-01-31 13:16:00,5,Saturday,1,1,1,normal,1.0,13000,CASH,15000,2000,3
TRX-260131-04351,2026-01-31,10:09:00,2026-01-31 10:09:00,5,Saturday,1,1,1,normal,1.0,50000,CASH,55000,5000,2
TRX-260131-04352,2026-01-31,06:45:00,2026-01-31 06:45:00,5,Saturday,1,1,1,normal,1.0,36500,QRIS,36500,0,2
TRX-260131-04353,2026-01-31,18:26:00,2026-01-31 18:26:00,5,Saturday,1,1,1,normal,1.0,23000,QRIS,23000,0,2
TRX-260131-04354,2026-01-31,19:27:00,2026-01-31 19:27:00,5,Saturday,1,1,1,normal,1.0,72000,CASH,75000,3000,2
TRX-260201-04355,2026-02-01,15:09:00,2026-02-01 15:09:00,6,Sunday,2,1,1,normal,1.0,211000,CASH,215000,4000,3
TRX-260201-04356,2026-02-01,09:33:00,2026-02-01 09:33:00,6,Sunday,2,1,1,normal,1.0,8000,CASH,10000,2000,2
TRX-260201-04357,2026-02-01,16:24:00,2026-02-01 16:24:00,6,Sunday,2,1,1,normal,1.0,67500,CASH,70000,2500,4
TRX-260201-04358,2026-02-01,18:45:00,2026-02-01 18:45:00,6,Sunday,2,1,1,normal,1.0,40000,CASH,45000,5000,3
TRX-260201-04359,2026-02-01,18:02:00,2026-02-01 18:02:00,6,Sunday,2,1,1,normal,1.0,3600,CASH,5000,1400,1
TRX-260201-04360,2026-02-01,09:18:00,2026-02-01 09:18:00,6,Sunday,2,1,1,normal,1.0,143000,QRIS,143000,0,3
TRX-260201-04361,2026-02-01,11:01:00,2026-02-01 11:01:00,6,Sunday,2,1,1,normal,1.0,10000,CASH,15000,5000,1
TRX-260201-04362,2026-02-01,07:58:00,2026-02-01 07:58:00,6,Sunday,2,1,1,normal,1.0,23000,CASH,25000,2000,2
TRX-260201-04363,2026-02-01,14:19:00,2026-02-01 14:19:00,6,Sunday,2,1,1,normal,1.0,17600,CASH,20000,2400,2
TRX-260201-04364,2026-02-01,09:30:00,2026-02-01 09:30:00,6,Sunday,2,1,1,normal,1.0,44550,CASH,45000,450,3
TRX-260201-04365,2026-02-01,15:15:00,2026-02-01 15:15:00,6,Sunday,2,1,1,normal,1.0,14000,CASH,15000,1000,2
TRX-260201-04366,2026-02-01,07:47:00,2026-02-01 07:47:00,6,Sunday,2,1,1,normal,1.0,70500,CASH,75000,4500,5
TRX-260201-04367,2026-02-01,15:59:00,2026-02-01 15:59:00,6,Sunday,2,1,1,normal,1.0,35000,CASH,40000,5000,4
TRX-260201-04368,2026-02-01,12:10:00,2026-02-01 12:10:00,6,Sunday,2,1,1,normal,1.0,78000,CASH,80000,2000,2
TRX-260201-04369,2026-02-01,11:48:00,2026-02-01 11:48:00,6,Sunday,2,1,1,normal,1.0,143500,CASH,145000,1500,5
TRX-260201-04370,2026-02-01,11:09:00,2026-02-01 11:09:00,6,Sunday,2,1,1,normal,1.0,20500,CASH,25000,4500,4
TRX-260201-04371,2026-02-01,13:25:00,2026-02-01 13:25:00,6,Sunday,2,1,1,normal,1.0,38500,CASH,40000,1500,3
TRX-260201-04372,2026-02-01,09:41:00,2026-02-01 09:41:00,6,Sunday,2,1,1,normal,1.0,54000,CASH,55000,1000,2
TRX-260201-04373,2026-02-01,14:13:00,2026-02-01 14:13:00,6,Sunday,2,1,1,normal,1.0,24500,CASH,25000,500,2
TRX-260201-04374,2026-02-01,19:28:00,2026-02-01 19:28:00,6,Sunday,2,1,1,normal,1.0,8000,CASH,10000,2000,2
TRX-260201-04375,2026-02-01,12:19:00,2026-02-01 12:19:00,6,Sunday,2,1,1,normal,1.0,10000,CASH,15000,5000,2
TRX-260201-04376,2026-02-01,18:39:00,2026-02-01 18:39:00,6,Sunday,2,1,1,normal,1.0,14500,CASH,15000,500,3
TRX-260201-04377,2026-02-01,12:16:00,2026-02-01 12:16:00,6,Sunday,2,1,1,normal,1.0,68000,CASH,70000,2000,5
TRX-260201-04378,2026-02-01,21:52:00,2026-02-01 21:52:00,6,Sunday,2,1,1,normal,1.0,55500,CASH,60000,4500,2
TRX-260201-04379,2026-02-01,16:28:00,2026-02-01 16:28:00,6,Sunday,2,1,1,normal,1.0,38700,CASH,40000,1300,3
TRX-260201-04380,2026-02-01,08:13:00,2026-02-01 08:13:00,6,Sunday,2,1,1,normal,1.0,18000,CASH,20000,2000,2
TRX-260201-04381,2026-02-01,08:57:00,2026-02-01 08:57:00,6,Sunday,2,1,1,normal,1.0,1000,CASH,5000,4000,1
TRX-260201-04382,2026-02-01,16:30:00,2026-02-01 16:30:00,6,Sunday,2,1,1,normal,1.0,63000,CASH,65000,2000,3
TRX-260201-04383,2026-02-01,17:31:00,2026-02-01 17:31:00,6,Sunday,2,1,1,normal,1.0,1000,CASH,5000,4000,1
TRX-260201-04384,2026-02-01,07:57:00,2026-02-01 07:57:00,6,Sunday,2,1,1,normal,1.0,77000,CASH,80000,3000,4
TRX-260201-04385,2026-02-01,13:28:00,2026-02-01 13:28:00,6,Sunday,2,1,1,normal,1.0,26000,CASH,30000,4000,5
TRX-260201-04386,2026-02-01,13:02:00,2026-02-01 13:02:00,6,Sunday,2,1,1,normal,1.0,81000,CASH,85000,4000,2
TRX-260202-04387,2026-02-02,10:35:00,2026-02-02 10:35:00,0,Monday,2,0,1,normal,1.0,22000,CASH,25000,3000,2
TRX-260202-04388,2026-02-02,10:24:00,2026-02-02 10:24:00,0,Monday,2,0,1,normal,1.0,37000,CASH,40000,3000,3
TRX-260202-04389,2026-02-02,15:50:00,2026-02-02 15:50:00,0,Monday,2,0,1,normal,1.0,16000,CASH,20000,4000,2
TRX-260202-04390,2026-02-02,15:16:00,2026-02-02 15:16:00,0,Monday,2,0,1,normal,1.0,118400,CASH,120000,1600,5
TRX-260202-04391,2026-02-02,12:21:00,2026-02-02 12:21:00,0,Monday,2,0,1,normal,1.0,54000,CASH,55000,1000,1
TRX-260202-04392,2026-02-02,12:15:00,2026-02-02 12:15:00,0,Monday,2,0,1,normal,1.0,45000,CASH,50000,5000,1
TRX-260202-04393,2026-02-02,07:11:00,2026-02-02 07:11:00,0,Monday,2,0,1,normal,1.0,28000,QRIS,28000,0,2
TRX-260202-04394,2026-02-02,09:48:00,2026-02-02 09:48:00,0,Monday,2,0,1,normal,1.0,36000,EWALLET,36000,0,1
TRX-260202-04395,2026-02-02,08:24:00,2026-02-02 08:24:00,0,Monday,2,0,1,normal,1.0,34300,CASH,35000,700,3
TRX-260202-04396,2026-02-02,13:04:00,2026-02-02 13:04:00,0,Monday,2,0,1,normal,1.0,16000,CASH,20000,4000,3
TRX-260202-04397,2026-02-02,12:16:00,2026-02-02 12:16:00,0,Monday,2,0,1,normal,1.0,72000,CASH,75000,3000,4
TRX-260202-04398,2026-02-02,17:56:00,2026-02-02 17:56:00,0,Monday,2,0,1,normal,1.0,41000,CASH,45000,4000,2
TRX-260202-04399,2026-02-02,11:39:00,2026-02-02 11:39:00,0,Monday,2,0,1,normal,1.0,7000,CASH,10000,3000,2
TRX-260202-04400,2026-02-02,21:32:00,2026-02-02 21:32:00,0,Monday,2,0,1,normal,1.0,25000,CASH,30000,5000,3
TRX-260202-04401,2026-02-02,16:28:00,2026-02-02 16:28:00,0,Monday,2,0,1,normal,1.0,33500,QRIS,33500,0,3
TRX-260202-04402,2026-02-02,20:20:00,2026-02-02 20:20:00,0,Monday,2,0,1,normal,1.0,23000,CASH,25000,2000,3
TRX-260202-04403,2026-02-02,07:19:00,2026-02-02 07:19:00,0,Monday,2,0,1,normal,1.0,14000,CASH,15000,1000,2
TRX-260202-04404,2026-02-02,14:23:00,2026-02-02 14:23:00,0,Monday,2,0,1,normal,1.0,62000,CASH,65000,3000,2
TRX-260202-04405,2026-02-02,09:12:00,2026-02-02 09:12:00,0,Monday,2,0,1,normal,1.0,79000,CASH,80000,1000,3
TRX-260202-04406,2026-02-02,14:28:00,2026-02-02 14:28:00,0,Monday,2,0,1,normal,1.0,47500,CASH,50000,2500,4
TRX-260202-04407,2026-02-02,18:37:00,2026-02-02 18:37:00,0,Monday,2,0,1,normal,1.0,158000,CASH,160000,2000,3
TRX-260202-04408,2026-02-02,12:12:00,2026-02-02 12:12:00,0,Monday,2,0,1,normal,1.0,24250,QRIS,24250,0,3
TRX-260202-04409,2026-02-02,09:03:00,2026-02-02 09:03:00,0,Monday,2,0,1,normal,1.0,9000,CASH,10000,1000,2
TRX-260202-04410,2026-02-02,14:33:00,2026-02-02 14:33:00,0,Monday,2,0,1,normal,1.0,6000,CASH,10000,4000,1
TRX-260202-04411,2026-02-02,06:05:00,2026-02-02 06:05:00,0,Monday,2,0,1,normal,1.0,13000,QRIS,13000,0,2
TRX-260202-04412,2026-02-02,08:31:00,2026-02-02 08:31:00,0,Monday,2,0,1,normal,1.0,45000,CASH,50000,5000,2
TRX-260202-04413,2026-02-02,13:27:00,2026-02-02 13:27:00,0,Monday,2,0,1,normal,1.0,36000,CASH,40000,4000,4
TRX-260202-04414,2026-02-02,17:50:00,2026-02-02 17:50:00,0,Monday,2,0,1,normal,1.0,141000,TRANSFER,141000,0,3
TRX-260202-04415,2026-02-02,17:27:00,2026-02-02 17:27:00,0,Monday,2,0,1,normal,1.0,15500,TRANSFER,15500,0,3
TRX-260203-04416,2026-02-03,06:59:00,2026-02-03 06:59:00,1,Tuesday,2,0,1,normal,1.0,41000,CASH,45000,4000,5
TRX-260203-04417,2026-02-03,16:34:00,2026-02-03 16:34:00,1,Tuesday,2,0,1,normal,1.0,17000,CASH,20000,3000,3
TRX-260203-04418,2026-02-03,10:30:00,2026-02-03 10:30:00,1,Tuesday,2,0,1,normal,1.0,93000,CASH,95000,2000,2
TRX-260203-04419,2026-02-03,06:22:00,2026-02-03 06:22:00,1,Tuesday,2,0,1,normal,1.0,22000,CASH,25000,3000,3
TRX-260203-04420,2026-02-03,11:42:00,2026-02-03 11:42:00,1,Tuesday,2,0,1,normal,1.0,15500,CASH,20000,4500,3
TRX-260203-04421,2026-02-03,11:33:00,2026-02-03 11:33:00,1,Tuesday,2,0,1,normal,1.0,15500,CASH,20000,4500,1
TRX-260203-04422,2026-02-03,11:44:00,2026-02-03 11:44:00,1,Tuesday,2,0,1,normal,1.0,4000,CASH,5000,1000,2
TRX-260203-04423,2026-02-03,14:17:00,2026-02-03 14:17:00,1,Tuesday,2,0,1,normal,1.0,93000,CASH,95000,2000,2
TRX-260203-04424,2026-02-03,17:57:00,2026-02-03 17:57:00,1,Tuesday,2,0,1,normal,1.0,59000,CASH,60000,1000,3
TRX-260203-04425,2026-02-03,18:28:00,2026-02-03 18:28:00,1,Tuesday,2,0,1,normal,1.0,4000,CASH,5000,1000,2
TRX-260203-04426,2026-02-03,17:52:00,2026-02-03 17:52:00,1,Tuesday,2,0,1,normal,1.0,15500,CASH,20000,4500,3
TRX-260203-04427,2026-02-03,17:46:00,2026-02-03 17:46:00,1,Tuesday,2,0,1,normal,1.0,24600,CASH,25000,400,3
TRX-260203-04428,2026-02-03,08:52:00,2026-02-03 08:52:00,1,Tuesday,2,0,1,normal,1.0,33000,CASH,35000,2000,2
TRX-260203-04429,2026-02-03,11:51:00,2026-02-03 11:51:00,1,Tuesday,2,0,1,normal,1.0,28000,EWALLET,28000,0,2
TRX-260203-04430,2026-02-03,21:08:00,2026-02-03 21:08:00,1,Tuesday,2,0,1,normal,1.0,11000,CASH,15000,4000,3
TRX-260203-04431,2026-02-03,16:51:00,2026-02-03 16:51:00,1,Tuesday,2,0,1,normal,1.0,54000,CASH,55000,1000,3
TRX-260204-04432,2026-02-04,17:03:00,2026-02-04 17:03:00,2,Wednesday,2,0,1,normal,1.0,1000,CASH,5000,4000,1
TRX-260204-04433,2026-02-04,14:29:00,2026-02-04 14:29:00,2,Wednesday,2,0,1,normal,1.0,12825,CASH,15000,2175,2
TRX-260204-04434,2026-02-04,11:14:00,2026-02-04 11:14:00,2,Wednesday,2,0,1,normal,1.0,108000,TRANSFER,108000,0,1
TRX-260204-04435,2026-02-04,19:28:00,2026-02-04 19:28:00,2,Wednesday,2,0,1,normal,1.0,10500,TRANSFER,10500,0,3
TRX-260204-04436,2026-02-04,09:32:00,2026-02-04 09:32:00,2,Wednesday,2,0,1,normal,1.0,54000,CASH,55000,1000,1
TRX-260204-04437,2026-02-04,13:42:00,2026-02-04 13:42:00,2,Wednesday,2,0,1,normal,1.0,68000,CASH,70000,2000,1
TRX-260204-04438,2026-02-04,13:14:00,2026-02-04 13:14:00,2,Wednesday,2,0,1,normal,1.0,9000,QRIS,9000,0,2
TRX-260204-04439,2026-02-04,16:00:00,2026-02-04 16:00:00,2,Wednesday,2,0,1,normal,1.0,87000,QRIS,87000,0,1
TRX-260204-04440,2026-02-04,10:53:00,2026-02-04 10:53:00,2,Wednesday,2,0,1,normal,1.0,190000,CASH,195000,5000,4
TRX-260204-04441,2026-02-04,16:35:00,2026-02-04 16:35:00,2,Wednesday,2,0,1,normal,1.0,26000,CASH,30000,4000,4
TRX-260204-04442,2026-02-04,19:27:00,2026-02-04 19:27:00,2,Wednesday,2,0,1,normal,1.0,52000,CASH,55000,3000,3
TRX-260204-04443,2026-02-04,19:59:00,2026-02-04 19:59:00,2,Wednesday,2,0,1,normal,1.0,91000,CASH,95000,4000,5
TRX-260204-04444,2026-02-04,14:34:00,2026-02-04 14:34:00,2,Wednesday,2,0,1,normal,1.0,21000,CASH,25000,4000,3
TRX-260204-04445,2026-02-04,18:46:00,2026-02-04 18:46:00,2,Wednesday,2,0,1,normal,1.0,37000,QRIS,37000,0,2
TRX-260204-04446,2026-02-04,19:50:00,2026-02-04 19:50:00,2,Wednesday,2,0,1,normal,1.0,60000,QRIS,60000,0,2
TRX-260204-04447,2026-02-04,13:27:00,2026-02-04 13:27:00,2,Wednesday,2,0,1,normal,1.0,14000,CASH,15000,1000,2
TRX-260204-04448,2026-02-04,12:08:00,2026-02-04 12:08:00,2,Wednesday,2,0,1,normal,1.0,62000,CASH,65000,3000,2
TRX-260204-04449,2026-02-04,16:59:00,2026-02-04 16:59:00,2,Wednesday,2,0,1,normal,1.0,8000,QRIS,8000,0,2
TRX-260204-04450,2026-02-04,20:16:00,2026-02-04 20:16:00,2,Wednesday,2,0,1,normal,1.0,220000,CASH,225000,5000,4
TRX-260204-04451,2026-02-04,09:40:00,2026-02-04 09:40:00,2,Wednesday,2,0,1,normal,1.0,29000,QRIS,29000,0,2
TRX-260204-04452,2026-02-04,17:52:00,2026-02-04 17:52:00,2,Wednesday,2,0,1,normal,1.0,15000,CASH,20000,5000,2
TRX-260205-04453,2026-02-05,08:44:00,2026-02-05 08:44:00,3,Thursday,2,0,1,normal,1.0,77000,CASH,80000,3000,3
TRX-260205-04454,2026-02-05,18:19:00,2026-02-05 18:19:00,3,Thursday,2,0,1,normal,1.0,58000,CASH,60000,2000,4
TRX-260205-04455,2026-02-05,10:12:00,2026-02-05 10:12:00,3,Thursday,2,0,1,normal,1.0,28000,QRIS,28000,0,2
TRX-260205-04456,2026-02-05,16:44:00,2026-02-05 16:44:00,3,Thursday,2,0,1,normal,1.0,157000,CASH,160000,3000,4
TRX-260205-04457,2026-02-05,07:43:00,2026-02-05 07:43:00,3,Thursday,2,0,1,normal,1.0,81500,QRIS,81500,0,3
TRX-260205-04458,2026-02-05,19:55:00,2026-02-05 19:55:00,3,Thursday,2,0,1,normal,1.0,55700,CASH,60000,4300,3
TRX-260205-04459,2026-02-05,08:59:00,2026-02-05 08:59:00,3,Thursday,2,0,1,normal,1.0,10000,CASH,15000,5000,3
TRX-260205-04460,2026-02-05,08:11:00,2026-02-05 08:11:00,3,Thursday,2,0,1,normal,1.0,30000,EWALLET,30000,0,5
TRX-260205-04461,2026-02-05,12:01:00,2026-02-05 12:01:00,3,Thursday,2,0,1,normal,1.0,1500,CASH,5000,3500,1
TRX-260205-04462,2026-02-05,11:41:00,2026-02-05 11:41:00,3,Thursday,2,0,1,normal,1.0,7000,CASH,10000,3000,1
TRX-260205-04463,2026-02-05,13:51:00,2026-02-05 13:51:00,3,Thursday,2,0,1,normal,1.0,9000,QRIS,9000,0,1
TRX-260205-04464,2026-02-05,13:06:00,2026-02-05 13:06:00,3,Thursday,2,0,1,normal,1.0,23700,TRANSFER,23700,0,4
TRX-260205-04465,2026-02-05,16:12:00,2026-02-05 16:12:00,3,Thursday,2,0,1,normal,1.0,127250,TRANSFER,127250,0,5
TRX-260205-04466,2026-02-05,16:06:00,2026-02-05 16:06:00,3,Thursday,2,0,1,normal,1.0,40075,QRIS,40075,0,4
TRX-260205-04467,2026-02-05,19:06:00,2026-02-05 19:06:00,3,Thursday,2,0,1,normal,1.0,65500,QRIS,65500,0,4
TRX-260205-04468,2026-02-05,08:44:00,2026-02-05 08:44:00,3,Thursday,2,0,1,normal,1.0,29000,CASH,30000,1000,4
TRX-260205-04469,2026-02-05,10:59:00,2026-02-05 10:59:00,3,Thursday,2,0,1,normal,1.0,30000,CASH,35000,5000,4
TRX-260205-04470,2026-02-05,18:15:00,2026-02-05 18:15:00,3,Thursday,2,0,1,normal,1.0,18000,CASH,20000,2000,2
TRX-260205-04471,2026-02-05,11:10:00,2026-02-05 11:10:00,3,Thursday,2,0,1,normal,1.0,67500,CASH,70000,2500,3
TRX-260205-04472,2026-02-05,07:16:00,2026-02-05 07:16:00,3,Thursday,2,0,1,normal,1.0,1000,CASH,5000,4000,1
TRX-260205-04473,2026-02-05,14:34:00,2026-02-05 14:34:00,3,Thursday,2,0,1,normal,1.0,90000,CASH,95000,5000,3
TRX-260205-04474,2026-02-05,06:33:00,2026-02-05 06:33:00,3,Thursday,2,0,1,normal,1.0,60000,CASH,65000,5000,1
TRX-260205-04475,2026-02-05,16:56:00,2026-02-05 16:56:00,3,Thursday,2,0,1,normal,1.0,16500,TRANSFER,16500,0,2
TRX-260205-04476,2026-02-05,21:35:00,2026-02-05 21:35:00,3,Thursday,2,0,1,normal,1.0,22000,CASH,25000,3000,3
TRX-260205-04477,2026-02-05,13:39:00,2026-02-05 13:39:00,3,Thursday,2,0,1,normal,1.0,4000,CASH,5000,1000,1
TRX-260205-04478,2026-02-05,10:17:00,2026-02-05 10:17:00,3,Thursday,2,0,1,normal,1.0,8500,CASH,10000,1500,1
TRX-260205-04479,2026-02-05,11:48:00,2026-02-05 11:48:00,3,Thursday,2,0,1,normal,1.0,14000,CASH,15000,1000,2
TRX-260205-04480,2026-02-05,17:07:00,2026-02-05 17:07:00,3,Thursday,2,0,1,normal,1.0,88000,CASH,90000,2000,3
TRX-260206-04481,2026-02-06,11:28:00,2026-02-06 11:28:00,4,Friday,2,0,0,normal,1.0,7650,CASH,10000,2350,1
TRX-260206-04482,2026-02-06,12:11:00,2026-02-06 12:11:00,4,Friday,2,0,0,normal,1.0,60000,CASH,65000,5000,2
TRX-260206-04483,2026-02-06,13:18:00,2026-02-06 13:18:00,4,Friday,2,0,0,normal,1.0,23000,CASH,25000,2000,2
TRX-260206-04484,2026-02-06,11:27:00,2026-02-06 11:27:00,4,Friday,2,0,0,normal,1.0,99000,CASH,100000,1000,3
TRX-260206-04485,2026-02-06,09:02:00,2026-02-06 09:02:00,4,Friday,2,0,0,normal,1.0,15000,CASH,20000,5000,2
TRX-260206-04486,2026-02-06,16:31:00,2026-02-06 16:31:00,4,Friday,2,0,0,normal,1.0,48850,QRIS,48850,0,3
TRX-260206-04487,2026-02-06,19:10:00,2026-02-06 19:10:00,4,Friday,2,0,0,normal,1.0,111000,QRIS,111000,0,2
TRX-260206-04488,2026-02-06,19:15:00,2026-02-06 19:15:00,4,Friday,2,0,0,normal,1.0,9000,CASH,10000,1000,2
TRX-260206-04489,2026-02-06,18:19:00,2026-02-06 18:19:00,4,Friday,2,0,0,normal,1.0,64600,CASH,65000,400,1
TRX-260206-04490,2026-02-06,13:34:00,2026-02-06 13:34:00,4,Friday,2,0,0,normal,1.0,12000,CASH,15000,3000,1
TRX-260206-04491,2026-02-06,09:24:00,2026-02-06 09:24:00,4,Friday,2,0,0,normal,1.0,2000,EWALLET,2000,0,1
TRX-260206-04492,2026-02-06,15:43:00,2026-02-06 15:43:00,4,Friday,2,0,0,normal,1.0,4000,TRANSFER,4000,0,1
TRX-260206-04493,2026-02-06,16:32:00,2026-02-06 16:32:00,4,Friday,2,0,0,normal,1.0,63000,EWALLET,63000,0,2
TRX-260207-04494,2026-02-07,08:28:00,2026-02-07 08:28:00,5,Saturday,2,1,0,normal,1.0,3000,QRIS,3000,0,1
TRX-260207-04495,2026-02-07,19:46:00,2026-02-07 19:46:00,5,Saturday,2,1,0,normal,1.0,51000,CASH,55000,4000,2
TRX-260207-04496,2026-02-07,15:27:00,2026-02-07 15:27:00,5,Saturday,2,1,0,normal,1.0,144000,CASH,145000,1000,3
TRX-260207-04497,2026-02-07,08:19:00,2026-02-07 08:19:00,5,Saturday,2,1,0,normal,1.0,118000,QRIS,118000,0,4
TRX-260207-04498,2026-02-07,16:41:00,2026-02-07 16:41:00,5,Saturday,2,1,0,normal,1.0,30600,CASH,35000,4400,2
TRX-260207-04499,2026-02-07,09:25:00,2026-02-07 09:25:00,5,Saturday,2,1,0,normal,1.0,61000,CASH,65000,4000,4
TRX-260207-04500,2026-02-07,12:15:00,2026-02-07 12:15:00,5,Saturday,2,1,0,normal,1.0,50000,CASH,55000,5000,3
TRX-260207-04501,2026-02-07,19:33:00,2026-02-07 19:33:00,5,Saturday,2,1,0,normal,1.0,48000,CASH,50000,2000,4
TRX-260207-04502,2026-02-07,11:07:00,2026-02-07 11:07:00,5,Saturday,2,1,0,normal,1.0,4000,TRANSFER,4000,0,2
TRX-260207-04503,2026-02-07,14:56:00,2026-02-07 14:56:00,5,Saturday,2,1,0,normal,1.0,3000,QRIS,3000,0,1
TRX-260207-04504,2026-02-07,10:17:00,2026-02-07 10:17:00,5,Saturday,2,1,0,normal,1.0,10000,EWALLET,10000,0,2
TRX-260207-04505,2026-02-07,15:32:00,2026-02-07 15:32:00,5,Saturday,2,1,0,normal,1.0,16000,CASH,20000,4000,1
TRX-260207-04506,2026-02-07,08:28:00,2026-02-07 08:28:00,5,Saturday,2,1,0,normal,1.0,34000,CASH,35000,1000,3
TRX-260207-04507,2026-02-07,20:13:00,2026-02-07 20:13:00,5,Saturday,2,1,0,normal,1.0,2850,CASH,5000,2150,1
TRX-260207-04508,2026-02-07,07:00:00,2026-02-07 07:00:00,5,Saturday,2,1,0,normal,1.0,10000,CASH,15000,5000,2
TRX-260208-04509,2026-02-08,12:37:00,2026-02-08 12:37:00,6,Sunday,2,1,0,normal,1.0,17000,CASH,20000,3000,3
TRX-260208-04510,2026-02-08,12:01:00,2026-02-08 12:01:00,6,Sunday,2,1,0,normal,1.0,59500,CASH,60000,500,2
TRX-260208-04511,2026-02-08,11:10:00,2026-02-08 11:10:00,6,Sunday,2,1,0,normal,1.0,26500,CASH,30000,3500,4
TRX-260208-04512,2026-02-08,17:21:00,2026-02-08 17:21:00,6,Sunday,2,1,0,normal,1.0,139000,TRANSFER,139000,0,2
TRX-260208-04513,2026-02-08,13:32:00,2026-02-08 13:32:00,6,Sunday,2,1,0,normal,1.0,241000,CASH,245000,4000,3
TRX-260208-04514,2026-02-08,13:40:00,2026-02-08 13:40:00,6,Sunday,2,1,0,normal,1.0,98000,CASH,100000,2000,4
TRX-260208-04515,2026-02-08,16:10:00,2026-02-08 16:10:00,6,Sunday,2,1,0,normal,1.0,19500,CASH,20000,500,3
TRX-260208-04516,2026-02-08,17:50:00,2026-02-08 17:50:00,6,Sunday,2,1,0,normal,1.0,51500,CASH,55000,3500,5
TRX-260208-04517,2026-02-08,08:25:00,2026-02-08 08:25:00,6,Sunday,2,1,0,normal,1.0,8000,TRANSFER,8000,0,1
TRX-260208-04518,2026-02-08,21:42:00,2026-02-08 21:42:00,6,Sunday,2,1,0,normal,1.0,64500,CASH,65000,500,3
TRX-260208-04519,2026-02-08,09:07:00,2026-02-08 09:07:00,6,Sunday,2,1,0,normal,1.0,36000,CASH,40000,4000,2
TRX-260208-04520,2026-02-08,21:50:00,2026-02-08 21:50:00,6,Sunday,2,1,0,normal,1.0,31000,CASH,35000,4000,3
TRX-260208-04521,2026-02-08,11:37:00,2026-02-08 11:37:00,6,Sunday,2,1,0,normal,1.0,82000,CASH,85000,3000,3
TRX-260208-04522,2026-02-08,12:20:00,2026-02-08 12:20:00,6,Sunday,2,1,0,normal,1.0,2000,CASH,5000,3000,1
TRX-260209-04523,2026-02-09,21:29:00,2026-02-09 21:29:00,0,Monday,2,0,0,normal,1.0,1000,CASH,5000,4000,1
