transaction_code,product_code,product_name,category,quantity,price,buying_price,discount,subtotal
TRX-260224-04815,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260224-04816,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260224-04816,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260224-04816,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-260224-04817,SMB01,Beras Premium 5kg,Sembako,2,68000,62000,0,136000
TRX-260224-04817,MIE03,Indomie Soto,Mie Instan,3,3000,2500,0,9000
TRX-260224-04818,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260224-04818,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260224-04819,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260224-04819,MKN03,Gorengan Campur,Makanan,5,1000,500,0,5000
TRX-260224-04820,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260224-04820,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-260224-04821,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260224-04822,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-260224-04822,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,5,1500,1200,0,7500
TRX-260224-04822,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
TRX-260224-04822,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260224-04823,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260224-04823,MNM01,Aqua Botol 600ml,Minuman,2,3600,3000,400,7200
TRX-260225-04824,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-260225-04824,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260225-04825,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260225-04825,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260225-04825,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
TRX-260225-04825,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260225-04826,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260225-04827,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-260225-04827,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260225-04827,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-260225-04827,SNK03,Oreo 133g,Snack,2,9000,7500,0,18000
TRX-260225-04828,MKN03,Gorengan Campur,Makanan,4,1000,500,0,4000
TRX-260225-04829,SNK01,Chitato 68g,Snack,3,8000,6500,0,24000
TRX-260225-04829,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-260225-04829,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-260225-04830,MNM01,Aqua Botol 600ml,Minuman,2,3600,3000,400,7200
TRX-260225-04830,MNM04,Es Teh Manis,Minuman,2,2850,1000,150,5700
TRX-260225-04831,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-260225-04832,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
TRX-260225-04832,RKK01,Rokok Sampoerna,Rokok,2,24300,24000,2700,48600
TRX-260225-04833,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260225-04833,MKN02,Nasi Ayam Goreng,Makanan,2,14250,8000,750,28500
TRX-260225-04833,RKK01,Rokok Sampoerna,Rokok,3,22950,24000,4050,68850
TRX-260225-04833,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260225-04833,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,3,15000,13000,0,45000
TRX-260225-04834,GAS01,Gas LPG 3kg,Kebutuhan Dapur,2,23000,20000,0,46000
TRX-260225-04834,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260225-04835,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-260225-04835,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-260225-04836,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-260225-04836,SNK03,Oreo 133g,Snack,1,9000,7500,0,9000
TRX-260225-04836,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260225-04837,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-260225-04837,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260225-04838,KRT02,Sunlight 400ml,Kebutuhan RT,1,9000,7500,0,9000
TRX-260225-04838,MNM02,Teh Pucuk Harum 350ml,Minuman,3,4000,3000,0,12000
TRX-260225-04838,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
TRX-260225-04839,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260225-04839,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-260225-04839,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
TRX-260225-04840,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,1,14250,13000,750,14250
TRX-260225-04840,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-260225-04840,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-260225-04840,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260225-04840,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260225-04841,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260225-04841,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260225-04842,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260225-04843,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260225-04843,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260225-04844,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260225-04844,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260225-04844,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260225-04844,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-260225-04845,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-260225-04845,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-260225-04846,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-260225-04846,MKN01,Nasi Goreng,Makanan,3,12000,7000,0,36000
TRX-260225-04847,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260225-04847,SMB05,Tepung Terigu 1kg,Sembako,2,12000,10000,0,24000
TRX-260225-04848,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260225-04848,BMB01,Masako Ayam,Bumbu Dapur,1,4250,4500,750,4250
TRX-260225-04848,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260225-04849,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260225-04849,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260225-04850,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-260225-04850,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
TRX-260225-04851,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260225-04851,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-260225-04851,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260225-04852,MKN01,Nasi Goreng,Makanan,3,12000,7000,0,36000
TRX-260225-04852,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260225-04853,KRT02,Sunlight 400ml,Kebutuhan RT,1,9000,7500,0,9000
TRX-260225-04853,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260225-04853,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260225-04853,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-260225-04854,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260225-04854,SMB05,Tepung Terigu 1kg,Sembako,1,12000,10000,0,12000
TRX-260225-04854,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260225-04854,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260225-04855,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260225-04855,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
TRX-260225-04856,SMB06,Garam Dapur 250g,Sembako,2,3000,2000,0,6000
TRX-260225-04856,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-260225-04856,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-260225-04857,MIE03,Indomie Soto,Mie Instan,3,3000,2500,0,9000
TRX-260225-04857,SMB04,Telur Ayam 1kg,Sembako,1,29000,26000,0,29000
TRX-260225-04858,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-260225-04858,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,2,15000,13000,0,30000
TRX-260225-04859,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260225-04859,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260225-04859,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260225-04859,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-260225-04860,SNK03,Oreo 133g,Snack,1,9000,7500,0,9000
TRX-260225-04860,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-260226-04861,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260226-04861,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260226-04862,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260226-04863,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04863,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-260226-04863,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,2,15000,13000,0,30000
TRX-260226-04864,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260226-04864,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260226-04865,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-260226-04865,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260226-04866,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260226-04866,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-260226-04866,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-260226-04867,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260226-04867,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04868,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04868,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-260226-04868,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-260226-04868,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-260226-04869,SMB03,Minyak Goreng Bimoli 1L,Sembako,2,18000,16000,0,36000
TRX-260226-04870,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-260226-04870,MKN01,Nasi Goreng,Makanan,1,10800,7000,1200,10800
TRX-260226-04870,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260226-04871,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260226-04871,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260226-04871,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260226-04872,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
TRX-260226-04872,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260226-04873,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260226-04873,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260226-04874,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260226-04874,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-260226-04874,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260226-04874,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260226-04875,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04875,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-260226-04875,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260226-04876,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260226-04876,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1500,1000,0,4500
TRX-260226-04876,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260226-04877,MKN01,Nasi Goreng,Makanan,3,10800,7000,1200,32400
TRX-260226-04878,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-260226-04878,MNM03,Sprite 390ml,Minuman,3,5000,4000,0,15000
TRX-260226-04879,MNM01,Aqua Botol 600ml,Minuman,1,3800,3000,200,3800
TRX-260226-04879,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260226-04880,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-260226-04881,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04881,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260226-04882,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260226-04882,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-260226-04882,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
TRX-260226-04882,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,2,1500,1000,0,3000
TRX-260226-04883,MIE01,Indomie Goreng,Mie Instan,5,3000,2500,0,15000
TRX-260226-04883,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04883,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-260226-04884,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-260226-04885,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-260226-04885,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-260226-04886,SNK02,Better Chocolate,Snack,3,2000,1500,0,6000
TRX-260226-04886,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260226-04886,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260226-04887,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,3,15000,13000,0,45000
TRX-260226-04887,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-260226-04888,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260226-04889,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260226-04889,SMB05,Tepung Terigu 1kg,Sembako,1,12000,10000,0,12000
TRX-260226-04889,MKN03,Gorengan Campur,Makanan,2,850,500,150,1700
TRX-260226-04889,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-260226-04890,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260226-04891,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260226-04891,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260226-04892,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260226-04892,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260226-04893,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260226-04893,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-260226-04893,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
TRX-260226-04894,MKN01,Nasi Goreng,Makanan,3,12000,7000,0,36000
TRX-260226-04894,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260226-04894,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260226-04895,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,4,1500,1200,0,6000
TRX-260226-04895,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-260226-04895,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260227-04896,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260227-04896,SMB01,Beras Premium 5kg,Sembako,3,68000,62000,0,204000
TRX-260227-04897,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1500,1000,0,4500
TRX-260227-04897,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-260227-04898,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260227-04898,MKN03,Gorengan Campur,Makanan,4,900,500,100,3600
TRX-260227-04899,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260227-04900,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-260227-04901,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-260227-04901,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260227-04901,SMB06,Garam Dapur 250g,Sembako,1,3000,2000,0,3000
TRX-260227-04902,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260227-04902,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260227-04902,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-260227-04902,KRT02,Sunlight 400ml,Kebutuhan RT,2,9000,7500,0,18000
TRX-260227-04902,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260227-04903,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260227-04904,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-260227-04905,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260227-04905,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
TRX-260227-04905,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260227-04906,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260227-04906,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260227-04907,SNK02,Better Chocolate,Snack,2,2000,1500,0,4000
TRX-260227-04907,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,2,15000,13000,0,30000
TRX-260227-04907,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260227-04908,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-260227-04908,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-260227-04908,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-260227-04908,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260227-04908,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260227-04909,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
TRX-260227-04909,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260227-04910,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260227-04911,PRW01,Pasta Gigi Pepsodent 75g,Perawatan Tubuh,1,7000,5000,0,7000
TRX-260227-04912,MKN03,Gorengan Campur,Makanan,4,1000,500,0,4000
TRX-260227-04912,MKN02,Nasi Ayam Goreng,Makanan,5,15000,8000,0,75000
TRX-260227-04913,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-260227-04913,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-260227-04914,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260227-04915,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-260227-04915,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-260227-04915,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04916,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-260228-04916,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04917,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260228-04917,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260228-04917,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260228-04917,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260228-04918,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-260228-04918,MIE03,Indomie Soto,Mie Instan,3,3000,2500,0,9000
TRX-260228-04919,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-260228-04919,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-260228-04920,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,4,1500,1200,0,6000
TRX-260228-04920,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-260228-04921,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-260228-04921,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1500,1000,0,4500
TRX-260228-04921,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260228-04922,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-260228-04922,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-260228-04923,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-260228-04923,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260228-04924,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04924,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-260228-04924,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260228-04925,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260228-04925,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04925,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260228-04926,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-260228-04926,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-260228-04926,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,2,1500,1000,0,3000
TRX-260228-04927,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260228-04928,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
TRX-260228-04928,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-260228-04929,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260228-04929,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
TRX-260228-04929,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260228-04930,BMB02,Kecap Manis ABC,Bumbu Dapur,1,10000,8000,0,10000
TRX-260228-04930,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-260228-04930,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-260228-04931,SMB06,Garam Dapur 250g,Sembako,1,3000,2000,0,3000
TRX-260228-04931,KRT02,Sunlight 400ml,Kebutuhan RT,1,9000,7500,0,9000
TRX-260228-04931,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-260228-04932,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-260228-04932,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-260228-04932,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-260228-04932,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260228-04933,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-260228-04933,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04933,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-260228-04934,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-260228-04935,MNM01,Aqua Botol 600ml,Minuman,3,3400,3000,600,10200
TRX-260228-04936,SNK01,Chitato 68g,Snack,1,8000,6500,0,8000
TRX-260228-04936,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-260228-04937,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-260228-04937,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-260228-04937,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260228-04938,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-260228-04939,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
TRX-260228-04939,MNM04,Es Teh Manis,Minuman,2,2850,1000,150,5700
TRX-260228-04939,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260228-04940,SMB01,Beras Premium 5kg,Sembako,2,68000,62000,0,136000
TRX-260228-04940,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-260228-04940,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-260228-04941,SMB04,Telur Ayam 1kg,Sembako,2,29000,26000,0,58000
TRX-260228-04941,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-260228-04941,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-260228-04941,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
TRX-260228-04941,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-260228-04942,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-260228-04942,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-260228-04943,KRT02,Sunlight 400ml,Kebutuhan RT,1,9000,7500,0,9000
TRX-260228-04943,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-260228-04944,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-260228-04944,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
