transaction_code,product_code,product_name,category,quantity,price,buying_price,discount,subtotal
STRX-260521-0974,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260521-0974,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260521-0975,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260521-0975,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260521-0976,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260521-0976,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260521-0977,KRT02,Sunlight Cuci Piring,Kebutuhan RT,2,10000,9000,0,20000
STRX-260521-0977,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260521-0978,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260521-0978,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260521-0978,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260521-0978,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260521-0979,MNM01,Aqua Botol 600ml,Minuman,2,3600,3000,400,7200
STRX-260521-0979,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260521-0979,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260521-0979,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260521-0980,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260521-0980,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260521-0981,MNM03,Fanta 390ml,Minuman,2,4750,4000,250,9500
STRX-260521-0981,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260521-0981,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260522-0982,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260522-0983,MSC02,Milo Sachet,Minuman Sachet,4,1000,700,0,4000
STRX-260522-0984,PRW01,Shampoo Sachet,Perawatan Tubuh,1,850,500,150,850
STRX-260522-0985,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260522-0985,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260522-0985,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260522-0986,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260522-0986,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260522-0986,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260522-0986,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260522-0987,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260522-0988,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260522-0988,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260522-0988,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260522-0988,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260522-0989,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260522-0989,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260522-0990,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260523-0991,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260523-0991,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260523-0991,MNM03,Fanta 390ml,Minuman,1,4750,4000,250,4750
STRX-260523-0992,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260523-0993,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260523-0993,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260523-0994,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260523-0994,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260523-0995,SNK01,Chitato,Snack,1,1900,1800,100,1900
STRX-260523-0995,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260523-0996,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260523-0996,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260523-0997,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260523-0998,SNK02,Better Caramel,Snack,1,1900,1600,100,1900
STRX-260523-0998,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260523-0999,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260523-0999,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260523-1000,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260523-1000,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260523-1001,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260523-1001,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260523-1001,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260523-1002,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260523-1002,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260523-1002,MNM01,Aqua Botol 600ml,Minuman,2,3600,3000,400,7200
STRX-260523-1002,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260523-1003,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260523-1004,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260523-1005,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260523-1005,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260523-1005,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260523-1006,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260523-1006,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260523-1007,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260523-1008,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260523-1008,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,1800,1700,200,3600
STRX-260523-1009,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260523-1009,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260524-1010,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260524-1010,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260524-1011,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260524-1012,BMB01,Masako Ayam,Bumbu Dapur,2,4500,4500,500,9000
STRX-260524-1013,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260524-1013,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260524-1013,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260524-1014,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260524-1014,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260524-1014,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260524-1015,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260524-1015,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260524-1015,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260524-1016,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260524-1017,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260524-1018,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260524-1018,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260524-1018,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260524-1018,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260524-1019,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260524-1019,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260524-1020,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260524-1020,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260524-1021,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260524-1021,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260524-1021,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260524-1022,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260524-1023,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260524-1023,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260524-1024,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260524-1024,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260524-1025,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260524-1026,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260524-1026,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
STRX-260524-1026,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260524-1027,MSC02,Milo Sachet,Minuman Sachet,5,850,700,150,4250
STRX-260524-1028,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260524-1028,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260524-1029,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260524-1029,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260524-1030,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260524-1030,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260524-1031,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260524-1031,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260524-1031,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260525-1032,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260525-1032,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260525-1032,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260525-1032,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260525-1033,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260525-1034,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260525-1034,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260525-1035,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260525-1035,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260525-1036,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260525-1036,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260525-1037,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260525-1037,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260525-1038,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260525-1038,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260525-1038,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260525-1038,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260525-1039,GAS01,Gas LPG 3kg,Kebutuhan Dapur,1,23000,20000,0,23000
STRX-260525-1040,MIE01,Indomie Goreng,Mie Instan,3,2550,2500,450,7650
STRX-260525-1040,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260525-1040,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260525-1041,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260525-1042,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260525-1042,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260525-1042,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260525-1043,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260525-1044,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260525-1045,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260525-1045,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260525-1046,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260525-1046,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260525-1047,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260525-1047,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260525-1047,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260525-1048,MIE02,Mie Sedap Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260525-1048,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260525-1048,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,5,2000,1700,0,10000
STRX-260525-1049,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260525-1049,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260525-1049,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260525-1050,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260525-1050,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260525-1051,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260525-1052,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260525-1052,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260525-1052,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260525-1053,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260525-1053,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260525-1053,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260525-1054,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260525-1054,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260525-1055,SMB03,Tepung Beras,Sembako,3,4000,3300,0,12000
STRX-260525-1055,MIE01,Indomie Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260525-1056,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260525-1056,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260525-1056,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260525-1057,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260525-1057,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260525-1057,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260525-1057,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260525-1058,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260526-1059,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260526-1059,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260526-1060,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260526-1060,MSC02,Milo Sachet,Minuman Sachet,5,1000,700,0,5000
STRX-260526-1060,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260526-1060,SNK03,Chocolatos,Snack,3,1500,1000,0,4500
STRX-260526-1061,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260526-1061,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260526-1062,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260526-1062,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260526-1062,MSC02,Milo Sachet,Minuman Sachet,5,1000,700,0,5000
STRX-260526-1062,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260526-1063,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260526-1063,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260526-1064,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260526-1064,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260526-1065,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260526-1066,GAS01,Gas LPG 3kg,Kebutuhan Dapur,1,23000,20000,0,23000
STRX-260526-1066,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260526-1067,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260526-1067,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260526-1068,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260526-1068,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260526-1068,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260526-1069,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260526-1069,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260526-1070,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260526-1070,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260526-1071,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260526-1071,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260526-1071,KRT02,Sunlight Cuci Piring,Kebutuhan RT,3,10000,9000,0,30000
STRX-260526-1071,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260526-1072,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260526-1073,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260526-1073,MSC02,Milo Sachet,Minuman Sachet,5,1000,700,0,5000
STRX-260526-1073,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260526-1074,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260526-1074,MIE02,Mie Sedap Goreng,Mie Instan,1,2850,2500,150,2850
STRX-260526-1074,MNM01,Aqua Botol 600ml,Minuman,4,3800,3000,200,15200
STRX-260526-1075,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260526-1075,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260526-1076,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260526-1076,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260526-1077,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260526-1078,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260526-1078,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260526-1078,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260526-1078,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260526-1079,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260526-1079,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260526-1079,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260526-1079,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,4750,4500,250,4750
STRX-260526-1079,SNK02,Better Caramel,Snack,3,1700,1600,300,5100
STRX-260526-1080,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260526-1080,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260526-1081,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260526-1081,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260526-1082,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260526-1082,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260526-1082,RKK01,Rokok Sampoerna,Rokok,5,27000,24000,0,135000
STRX-260527-1083,MIE03,Mie Sedap Soto Ayam,Mie Instan,5,3500,2750,0,17500
STRX-260527-1083,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260527-1084,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260527-1084,KRT02,Sunlight Cuci Piring,Kebutuhan RT,2,10000,9000,0,20000
STRX-260527-1084,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260527-1084,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260527-1085,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260527-1086,GAS01,Gas LPG 3kg,Kebutuhan Dapur,2,23000,20000,0,46000
STRX-260527-1087,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260527-1087,PRW01,Shampoo Sachet,Perawatan Tubuh,3,900,500,100,2700
STRX-260527-1088,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260527-1088,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260527-1089,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260527-1089,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260527-1089,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260527-1089,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260527-1090,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260527-1090,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260527-1090,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260527-1091,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260527-1092,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260527-1092,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260527-1093,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260527-1093,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260527-1094,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260527-1094,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260527-1095,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260527-1095,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260527-1096,MNM02,Teh Pucuk Harum,Minuman,2,3800,3000,200,7600
STRX-260527-1096,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260527-1096,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,5,2000,1700,0,10000
STRX-260527-1097,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260527-1097,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260527-1098,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260527-1098,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260527-1098,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260527-1099,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260527-1099,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260527-1100,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260528-1101,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260528-1101,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260528-1102,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260528-1102,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260528-1103,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
STRX-260528-1103,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260528-1103,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260528-1104,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260528-1104,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260528-1104,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260528-1105,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260528-1105,PRW01,Shampoo Sachet,Perawatan Tubuh,3,1000,500,0,3000
STRX-260528-1105,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260528-1105,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260528-1106,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260528-1106,KRT03,Sabun Cuci Baju,Kebutuhan RT,3,5000,4500,0,15000
STRX-260528-1106,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260528-1107,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260528-1108,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260528-1108,PRW01,Shampoo Sachet,Perawatan Tubuh,3,1000,500,0,3000
STRX-260528-1108,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260528-1109,RKK01,Rokok Sampoerna,Rokok,5,27000,24000,0,135000
STRX-260528-1109,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260528-1109,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260528-1109,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
